"gene_id","accession"
"864","ENSG00000020633"
"865","ENSG00000067955"
"866","ENSG00000170099"
"867","ENSG00000110395"
"868","ENSG00000114423"
"871","ENSG00000149257"
"873","ENSG00000159228"
"874","ENSG00000159231"
"875","ENSG00000160200"
"881","ENSG00000185972"
"883","ENSG00000171097"
"885","ENSG00000187094"
"886","ENSG00000163394"
"887","ENSG00000110148"
"889","ENSG00000001631"
"890","ENSG00000145386"
"891","ENSG00000134057"
"892","ENSG00000112237"
"894","ENSG00000118971"
"896","ENSG00000112576"
"898","ENSG00000105173"
"899","ENSG00000162063"
"900","ENSG00000113328"
"901","ENSG00000138764"
"902","ENSG00000134480"
"904","ENSG00000129315"
"905","ENSG00000082258"
"908","ENSG00000146731"
"909","ENSG00000158477"
"910","ENSG00000158485"
"913","ENSG00000158488"
"914","ENSG00000116824"
"915","ENSG00000167286"
"916","ENSG00000198851"
"919","ENSG00000198821"
"920","ENSG00000010610"
"921","ENSG00000110448"
"922","ENSG00000073754"
"923","ENSG00000013725"
"924","ENSG00000173762"
"925","ENSG00000153563"
"926","ENSG00000172116"
"928","ENSG00000010278"
"929","ENSG00000170458"
"930","ENSG00000177455"
"931","ENSG00000156738"
"932","ENSG00000149516"
"933","ENSG00000012124"
"939","ENSG00000139193"
"941","ENSG00000121594"
"942","ENSG00000114013"
"943","ENSG00000120949"
"945","ENSG00000105383"
"946","ENSG00000105492"
"947","ENSG00000174059"
"948","ENSG00000135218"
"949","ENSG00000073060"
"950","ENSG00000138760"
"951","ENSG00000104894"
"953","ENSG00000138185"
"954","ENSG00000054179"
"955","ENSG00000197586"
"956","ENSG00000168032"
"958","ENSG00000101017"
"959","ENSG00000102245"
"960","ENSG00000026508"
"961","ENSG00000196776"
"962","ENSG00000117091"
"963","ENSG00000143119"
"965","ENSG00000116815"
"967","ENSG00000135404"
"968","ENSG00000129226"
"969","ENSG00000110848"
"970","ENSG00000125726"
"971","ENSG00000137101"
"972","ENSG00000019582"
"973","ENSG00000105369"
"974","ENSG00000007312"
"975","ENSG00000110651"
"976","ENSG00000123146"
"977","ENSG00000177697"
"978","ENSG00000158825"
"983","ENSG00000170312"
"984","ENSG00000248333"
"987","ENSG00000198589"
"988","ENSG00000096401"
"990","ENSG00000094804"
"991","ENSG00000117399"
"993","ENSG00000164045"
"994","ENSG00000101224"
"995","ENSG00000158402"
"996","ENSG00000004897"
"997","ENSG00000099804"
"998","ENSG00000070831"
"999","ENSG00000039068"
"1000","ENSG00000170558"
"1001","ENSG00000062038"
"1003","ENSG00000179776"
"1004","ENSG00000113361"
"1005","ENSG00000081138"
"1007","ENSG00000113100"
"1008","ENSG00000040731"
"1010","ENSG00000154162"
"1012","ENSG00000140945"
"1013","ENSG00000129910"
"1014","ENSG00000166589"
"1015","ENSG00000079112"
"1016","ENSG00000145526"
"1017","ENSG00000123374"
"1018","ENSG00000250506"
"1021","ENSG00000105810"
"1022","ENSG00000134058"
"1025","ENSG00000136807"
"1026","ENSG00000124762"
"1027","ENSG00000111276"
"1028","ENSG00000129757"
"1029","ENSG00000147889"
"1030","ENSG00000147883"
"1031","ENSG00000123080"
"1032","ENSG00000129355"
"1033","ENSG00000100526"
"1036","ENSG00000129596"
