"gene_id","accession"
"20186","NP_001156976"
"20186","NP_001157172"
"20186","NP_033134"
"20187","NM_001042607"
"20187","NM_013649"
"20187","NP_001036072"
"20187","NP_038677"
"20190","NM_009109"
"20190","NP_033135"
"20191","NM_023868"
"20191","NP_076357"
"20192","NM_177652"
"20192","NP_808320"
"20193","NM_011309"
"20193","NP_035439"
"20194","NM_009112"
"20194","NP_033138"
"20194","XM_003689348"
"20194","XP_003689396"
"20195","NM_016740"
"20195","NP_058020"
"20196","NM_009113"
"20196","NP_033139"
"20197","NM_011310"
"20197","NP_035440"
"20198","NM_011311"
"20198","NP_035441"
"20199","NM_011312"
"20199","NP_035442"
"20200","NM_011313"
"20200","NP_035443"
"20201","NM_013650"
"20201","NP_038678"
"20202","NM_009114"
"20202","NP_033140"
"20203","NM_009115"
"20203","NP_033141"
"20204","NM_009116"
"20204","NP_033142"
"20208","NM_009117"
"20208","NP_033143"
"20209","NM_011314"
"20209","NP_035444"
"20210","NM_011315"
"20210","NP_035445"
"20211","NM_011316"
"20211","NP_035446"
"20215","NM_009118"
"20215","NP_033144"
"20216","NM_016870"
"20216","NM_212441"
"20216","NM_212442"
"20216","NP_058566"
"20216","NP_997606"
"20216","NP_997607"
"20218","NM_011317"
"20218","NP_035447"
"20218","NR_045036"
"20219","NM_011318"
"20219","NP_035448"
"20220","NM_009119"
"20220","NP_033145"
"20222","NM_013651"
"20222","NP_038679"
"20224","NM_009120"
"20224","NP_033146"
"20226","NM_001204979"
"20226","NM_011319"
"20226","NP_001191908"
"20226","NP_035449"
"20227","NM_016882"
"20227","NP_058578"
"20229","NM_009121"
"20229","NP_033147"
"20230","NM_001163630"
"20230","NM_001163631"
"20230","NM_001163632"
"20230","NM_009122"
"20230","NP_001157102"
"20230","NP_001157103"
"20230","NP_001157104"
"20230","NP_033148"
"20231","NM_009123"
"20231","NP_033149"
"20234","NM_011321"
"20234","NP_035451"
"20238","NM_001199304"
"20238","NM_001199305"
"20238","NM_009124"
"20238","NP_001186233"
"20238","NP_001186234"
"20238","NP_033150"
"20239","NM_009125"
"20239","NP_033151"
"20248","NM_009126"
"20248","NP_033152"
"20249","NM_009127"
"20249","NP_033153"
"20250","NM_009128"
"20250","NP_033154"
"20254","NM_009129"
"20254","NP_033155"
"20255","NM_001164790"
"20255","NM_009130"
"20255","NP_001158262"
"20255","NP_033156"
"20256","NM_009131"
"20256","NP_033157"
"20257","NM_025285"
"20257","NP_079561"
"20259","NM_001146196"
"20259","NM_009132"
"20259","NP_001139668"
"20259","NP_033158"
"20262","NM_009133"
"20262","NP_033159"
"20264","NM_001205321"
"20264","NM_009134"
"20264","NP_001192250"
"20264","NP_033160"
"20265","NM_018733"
"20265","NP_061203"
"20266","NM_011322"
"20266","NP_035452"
"20269","NM_018732"
"20269","NP_061202"
"20271","NM_001253860"
"20271","NM_021544"
"20271","NP_001240789"
"20271","NP_067519"
"20272","NM_009135"
"20272","NP_033161"
"20273","NM_001077499"
"20273","NM_011323"
"20273","NP_001070967"
"20273","NP_035453"
"20274","NM_018852"
"20274","NP_061340"
"20276","NM_011324"
"20276","NP_035454"
"20277","NM_011325"
"20277","NP_035455"
"20278","NM_011326"
"20278","NP_035456"
"20280","NM_011327"
"20280","NP_035457"
"20284","NM_009136"
"20284","NP_033162"
"20286","NM_001081016"
"20286","NP_001074485"
"20287","NM_011328"
"20287","NP_035458"
"20288","NM_001113326"
"20288","NM_031195"
"20288","NP_001106797"
"20288","NP_112472"
"20289","NM_198885"
"20289","NP_942588"
"20290","NM_011329"
"20290","NP_035459"
"20292","NM_011330"
"20292","NP_035460"
"20293","NM_011331"
"20293","NP_035461"
"20295","NM_011332"
"20295","NP_035462"
"20296","NM_011333"
"20296","NP_035463"
"20297","NM_001159738"
"20297","NM_016960"
"20297","NP_001153210"
"20297","NP_058656"
"20299","NM_009137"
"20299","NP_033163"
"20300","NM_009138"
"20300","NP_033164"
"20300","NR_033527"
"20301","NM_001048179"
"20301","NM_001164044"
"20301","NM_001164045"
"20301","NM_011336"
"20301","NP_001041644"
"20301","NP_001157516"
"20301","NP_001157517"
"20301","NP_035466"
"20302","NM_011337"
"20302","NP_035467"
"20303","NM_013652"
"20303","NP_038680"
"20304","NM_013653"
"20304","NP_038681"
"20305","NM_009139"
"20305","NP_033165"
"20306","NM_013654"
"20306","NP_038682"
"20307","NM_021443"
"20307","NP_067418"
"20308","NM_011338"
"20308","NP_035468"
"20309","NM_011339"
"20309","NP_035469"
"20310","NM_009140"
"20310","NP_033166"
"20311","NM_009141"
"20311","NP_033167"
"20312","NM_009142"
"20312","NP_033168"
"20315","NM_001012477"
"20315","NM_013655"
"20315","NM_021704"
"20315","NP_001012495"
"20315","NP_038683"
"20315","NP_068350"
"20316","NM_009143"
"20316","NP_033169"
"20317","NM_011340"
"20317","NP_035470"
"20318","NM_011341"
"20318","NP_035471"
"20319","NM_009144"
"20319","NP_033170"
"20320","NM_009145"
"20320","NP_033171"
"20321","NM_001113478"
"20321","NM_009146"
"20321","NP_001106950"
"20321","NP_033172"
"20322","NM_146126"
"20322","NP_666238"
"20324","NM_138741"
"20324","NP_620080"
"20333","NM_011342"
"20333","NP_035472"
"20334","NM_009147"
"20334","NP_033173"
"20335","NM_001109971"
"20335","NM_001109972"
"20335","NM_011343"
"20335","NP_001103441"
"20335","NP_001103442"
"20335","NP_035473"
"20336","NM_009148"
"20336","NP_033174"
"20338","NM_001039089"
"20338","NM_011344"
"20338","NP_001034178"
"20338","NP_035474"
"20339","NM_011345"
"20339","NP_035475"
"20340","NM_009149"
"20340","NP_033175"
"20341","NM_009150"
"20341","NP_033176"
"20342","NM_019414"
"20342","NP_062287"
"20343","NM_001164059"
"20343","NM_011346"
"20343","NP_001157531"
"20343","NP_035476"
"20344","NM_011347"
"20344","NP_035477"
"20345","NM_009151"
"20345","NP_033177"
"20346","NM_001243072"
"20346","NM_001243073"
"20346","NM_009152"
"20346","NP_001230001"
"20346","NP_001230002"
"20346","NP_033178"
"20347","NM_001042779"
"20347","NM_009153"
"20347","NP_001036244"
"20347","NP_033179"
"20348","NM_013657"
"20348","NP_038685"
"20349","NM_011348"
"20349","NP_035478"
"20350","NM_011349"
"20350","NP_035479"
"20351","NM_001163489"
"20351","NM_001163490"
"20351","NM_001163491"
"20351","NM_013658"
"20351","NP_001156961"
"20351","NP_001156962"
"20351","NP_001156963"
"20351","NP_038686"
"20352","NM_013659"
"20352","NP_038687"
"20353","NM_001126047"
"20353","NP_001119519"
"20354","NM_013660"
"20354","NP_038688"
"20355","NM_001113481"
"20355","NM_011350"
"20355","NP_001106953"
"20355","NP_035480"
"20356","NM_009154"
"20356","NP_033180"
"20357","NM_013661"
"20357","NP_038689"
"20358","NM_018744"
"20358","NP_061214"
"20359","NM_001130456"
"20359","NM_013662"
"20359","NP_001123928"
"20359","NP_038690"
"20360","NM_011351"
"20360","NP_035481"
"20361","NM_011352"
"20361","NP_035482"
"20362","NM_001252332"
"20362","NM_001252333"
"20362","NM_033144"
"20362","NP_001239261"
"20362","NP_001239262"
"20362","NP_149156"
"20363","NM_001042613"
"20363","NM_001042614"
"20363","NM_009155"
"20363","NP_001036078"
"20363","NP_001036079"
"20363","NP_033181"
"20364","NM_009156"
"20364","NP_033182"
"20365","NM_011353"
"20365","NP_035483"
"20370","NM_021286"
"20370","NP_067261"
"20371","NM_001199347"
"20371","NM_001199348"
"20371","NM_054039"
"20371","NP_001186276"
"20371","NP_001186277"
"20371","NP_473380"
"20375","NM_011355"
"20375","NP_035485"
"20377","NM_013834"
"20377","NP_038862"
"20378","NM_011356"
"20378","NP_035486"
"20379","NM_016687"
"20379","NP_057896"
"20382","NM_011358"
"20382","NP_035488"
"20383","NM_013663"
"20383","NP_038691"
"20383","NR_036613"
"20384","NM_001079694"
"20384","NM_001079695"
"20384","NM_009159"
"20384","NP_001073162"
"20384","NP_001073163"
"20384","NP_033185"
"20387","NM_023134"
"20387","NP_075623"
"20388","NM_147779"
"20388","NP_680088"
"20389","NM_011359"
"20389","NP_035489"
"20390","NM_009160"
"20390","NP_033186"
"20391","NM_001136080"
"20391","NM_009161"
"20391","NP_001129552"
"20391","NP_033187"
"20392","NM_001130188"
"20392","NM_001130189"
"20392","NM_001130190"
"20392","NM_001130191"
"20392","NM_011360"
"20392","NP_001123660"
"20392","NP_001123661"
"20392","NP_001123662"
"20392","NP_001123663"
"20392","NP_035490"
"20393","NM_001161845"
"20393","NM_001161847"
"20393","NM_001161848"
"20393","NM_001161849"
"20393","NM_001161850"
"20393","NM_011361"
"20393","NP_001155317"
"20393","NP_001155319"
"20393","NP_001155320"
"20393","NP_001155321"
"20393","NP_001155322"
"20393","NP_035491"
"20394","NM_009162"
"20394","NP_033188"
"20397","NM_009163"
"20397","NP_033189"
"20399","NM_001081459"
"20399","NM_011363"
"20399","NP_001074928"
"20399","NP_035493"
"20400","NM_011364"
"20400","NP_035494"
"20401","NM_009164"
"20401","NP_033190"
"20402","NM_011743"
"20402","NP_035873"
"20403","NM_001198968"
"20403","NM_001198969"
"20403","NM_011365"
"20403","NP_001185897"
"20403","NP_001185898"
"20403","NP_035495"
"20404","NM_019535"
"20404","NP_062408"
"20405","NM_001252471"
"20405","NM_013664"
"20405","NP_001239400"
"20405","NP_038692"
"20408","NM_017400"
"20408","NP_059096"
"20409","NM_017375"
"20409","NP_059071"
"20410","NM_011366"
"20410","NP_035496"
"20411","NM_001034962"
"20411","NM_001034963"
"20411","NM_001034964"
"20411","NM_009166"
"20411","NM_178362"
"20411","NP_001030134"
"20411","NP_001030135"
"20411","NP_001030136"
"20411","NP_033192"
"20411","NP_848139"
"20415","NM_011367"
"20415","NP_035497"
"20416","NM_001113331"
"20416","NM_011368"
"20416","NP_001106802"
"20416","NP_035498"
"20418","NM_009167"
"20418","NP_033193"
"20419","NM_011369"
"20419","NP_035499"
"20420","NM_001159523"
"20420","NM_009168"
"20420","NP_001152995"
"20420","NP_033194"
"20422","NM_009169"
"20422","NP_033195"
"20423","NM_009170"
"20423","NP_033196"
"20425","NM_009171"
"20425","NP_033197"
"20429","NM_013665"
"20429","NP_038693"
"20430","NM_001164661"
"20430","NM_001164662"
"20430","NM_011370"
"20430","NP_001158133"
"20430","NP_001158134"
"20430","NP_035500"
"20431","NM_021882"
"20431","NP_068682"
"20437","NM_009172"
"20437","NP_033198"
"20438","NM_009173"
"20438","NP_033199"
"20439","NM_009174"
"20439","NP_033200"
"20440","NM_001252505"
"20440","NM_001252506"
"20440","NM_145933"
"20440","NP_001239434"
"20440","NP_001239435"
"20440","NP_666045"
"20441","NM_001161774"
"20441","NM_009176"
"20441","NP_001155246"
"20441","NP_033202"
"20442","NM_001033487"
"20442","NM_009177"
"20442","NP_033203"
"20443","NM_009178"
"20443","NP_033204"
"20444","NM_009179"
"20444","NP_033205"
"20445","NM_011371"
"20445","NP_035501"
"20446","NM_009180"
"20446","NP_033206"
"20447","NM_011372"
"20447","NP_035502"
"20448","NM_011373"
"20448","NP_035503"
"20449","NM_011374"
"20449","NP_035504"
"20450","NM_009181"
"20450","NP_033207"
"20451","NM_009182"
"20451","NP_033208"
"20452","NM_001159745"
"20452","NM_009183"
"20452","NP_001153217"
"20452","NP_033209"
"20454","NM_001035228"
"20454","NM_011375"
"20454","NP_001030305"
"20454","NP_035505"
"20459","NM_009184"
"20459","NP_033210"
"20460","NM_009185"
"20460","NP_033211"
"20462","NM_009186"
"20462","NP_033212"
"20463","NM_001159529"
"20463","NM_009187"
"20463","NP_001153001"
"20463","NP_033213"
"20464","NM_011376"
"20464","NP_035506"
"20465","NM_011377"
"20465","NP_035507"
"20466","NM_001110350"
"20466","NM_001110351"
"20466","NM_011378"
"20466","NP_001103820"
"20466","NP_001103821"
"20466","NP_035508"
"20467","NM_001113248"
"20467","NM_009188"
"20467","NP_001106719"
"20467","NP_033214"
"20469","NM_001164480"
"20469","NM_001164481"
"20469","NM_001164482"
"20469","NM_001164568"
"20469","NM_011379"
"20469","NP_001157952"
"20469","NP_001157953"
"20469","NP_001157954"
"20469","NP_001158040"
"20469","NP_035509"
"20471","NM_009189"
"20471","NP_033215"
"20472","NM_011380"
"20472","NP_035510"
"20473","NM_011381"
"20473","NP_035511"
"20474","NM_011382"
"20474","NP_035512"
"20475","NM_011383"
"20475","NP_035513"
"20476","NM_011384"
"20476","NP_035514"
"20479","NM_009190"
"20479","NP_033216"
"20480","NM_009191"
"20480","NP_033217"
"20481","NM_011385"
"20481","NP_035515"
"20482","NM_001039090"
"20482","NM_011386"
"20482","NP_001034179"
"20482","NP_035516"
"20491","NM_001029841"
"20491","NM_009192"
"20491","NP_001025012"
"20491","NP_033218"
"20492","NM_009193"
"20492","NP_033219"
"20493","NM_001177561"
"20493","NM_011387"
"20493","NP_001171032"
"20493","NP_035517"
"20494","NM_011388"
"20494","NP_035518"
"20495","NM_001079690"
"20495","NM_011389"
"20495","NM_183354"
"20495","NP_001073158"
"20495","NP_899197"
"20496","NM_009194"
"20496","NP_033220"
"20497","NM_001205311"
"20497","NM_019415"
"20497","NP_001192240"
"20497","NP_062288"
"20498","NM_001253804"
"20498","NM_009195"
"20498","NP_001240733"
"20498","NP_033221"
"20498","NR_045594"
"20499","NM_011390"
"20499","NP_035520"
"20500","NM_022411"
"20500","NP_071856"
"20501","NM_009196"
"20501","NP_033222"
"20502","NM_009197"
"20502","NP_033223"
"20503","NM_011391"
"20503","NP_035521"
"20504","NM_001170638"
"20504","NM_009198"
"20504","NP_001164109"
"20504","NP_033224"
"20505","NM_011392"
"20505","NP_035522"
"20508","NM_021712"
"20508","NP_068358"
"20509","NM_001199271"
"20509","NM_031196"
"20509","NP_001186200"
"20509","NP_112473"
"20510","NM_009199"
"20510","NP_033225"
"20511","NM_001077514"
"20511","NM_001077515"
"20511","NM_011393"
"20511","NP_001070982"
"20511","NP_001070983"
"20511","NP_035523"
"20512","NM_148938"
"20512","NP_683740"
"20513","NM_009200"
"20513","NP_033226"
"20514","NM_009201"
"20514","NP_033227"
"20515","NM_001159593"
"20515","NM_015747"
"20515","NP_001153065"
"20515","NP_056562"
"20516","NM_011394"
"20516","NP_035524"
"20517","NM_009202"
"20517","NP_033228"
"20518","NM_013667"
"20518","NP_038695"
"20519","NM_011395"
"20519","NP_035525"
"20520","NM_011396"
"20520","NP_035526"
"20521","NM_009203"
"20521","NP_033229"
"20522","NM_011397"
"20522","NP_035527"
"20523","NM_001166450"
"20523","NM_011398"
"20523","NP_001159922"
"20523","NP_035528"
"20524","NM_011399"
"20524","NP_035529"
"20525","NM_011400"
"20525","NP_035530"
"20526","NM_031197"
"20526","NP_112474"
"20527","NM_011401"
"20527","NP_035531"
"20528","NM_009204"
"20528","NP_033230"
"20529","NM_175090"
"20529","NP_780299"
"20530","NM_025286"
"20530","NP_079562"
"20531","NM_011402"
"20531","NP_035532"
"20532","NM_009205"
"20532","NP_033231"
"20533","NM_011403"
"20533","NP_035533"
"20534","NM_009206"
"20534","NP_033232"
"20535","NM_001253892"
"20535","NM_009207"
"20535","NP_001240821"
"20535","NP_033233"
"20536","NM_009208"
"20536","NP_033234"
"20537","NM_019810"
"20537","NP_062784"
"20538","NM_009209"
"20538","NP_033235"
"20539","NM_011404"
"20539","NP_035534"
"20540","NM_001253679"
"20540","NM_001253680"
"20540","NM_011405"
"20540","NP_001240608"
"20540","NP_001240609"
"20540","NP_035535"
"20541","NM_001112798"
"20541","NM_011406"
"20541","NP_001106269"
"20541","NP_035536"
"20544","NM_016981"
"20544","NP_058677"
"20555","NM_011407"
"20555","NP_035537"
"20556","NM_011408"
"20556","NP_035538"
"20557","NM_011409"
"20557","NP_035539"
"20558","NM_011410"
"20558","NP_035540"
"20562","NM_015748"
"20562","NP_056563"
"20563","NM_178804"
"20563","NP_848919"
"20564","NM_011412"
"20564","NP_035542"
"20568","NM_011414"
"20568","NP_035544"
"20583","NM_011415"
"20583","NP_035545"
"20585","NM_009210"
"20585","NM_144959"
"20585","NP_033236"
"20585","NP_659208"
"20586","NM_001174078"
"20586","NM_001174079"
"20586","NM_011417"
"20586","NP_001167549"
"20586","NP_001167550"
"20586","NP_035547"
"20587","NM_001161853"
"20587","NM_011418"
"20587","NP_001155325"
"20587","NP_035548"
"20588","NM_009211"
"20588","NP_033237"
"20589","NM_009212"
"20589","NP_033238"
"20591","NM_013668"
"20591","NP_038696"
"20592","NM_011419"
"20592","NP_035549"
"20595","NM_001252629"
"20595","NM_011420"
"20595","NP_001239558"
"20595","NP_035550"
"20597","NM_011421"
"20597","NP_035551"
"20598","NM_009213"
"20598","NP_033239"
"20599","NM_011422"
"20599","NM_011423"
"20599","NP_035552"
"20600","NM_001252679"
"20600","NM_001252680"
"20600","NM_001252681"
"20600","NM_021289"
"20600","NP_001239608"
"20600","NP_001239609"
"20600","NP_001239610"
"20600","NP_067264"
"20602","NM_001253904"
"20602","NM_001253905"
"20602","NM_011424"
"20602","NP_001240833"
"20602","NP_001240834"
"20602","NP_035554"
"20603","NM_009214"
"20603","NP_033240"
"20604","NM_009215"
"20604","NP_033241"
"20605","NM_009216"
"20605","NP_033242"
"20606","NM_001042606"
"20606","NM_009217"
"20606","NP_001036071"
"20606","NP_033243"
"20607","NM_009218"
"20607","NP_033244"
"20608","NM_009219"
"20608","NP_033245"
"20609","NM_001191008"
"20609","NM_011425"
"20609","NP_001177937"
"20609","NP_035555"
"20610","NM_019929"
"20610","NP_064313"
"20611","NM_009220"
"20611","NP_033246"
"20611","XM_003689239"
"20611","XP_003689287"
"20612","NM_011426"
"20612","NP_035556"
"20613","NM_011427"
"20613","NP_035557"
"20614","NM_011428"
"20614","NP_035558"
"20615","NM_133854"
"20615","NP_598615"
"20616","NM_013669"
"20616","NP_038697"
"20617","NM_001042451"
"20617","NM_009221"
"20617","NP_001035916"
"20617","NP_033247"
"20618","NM_011430"
"20618","NP_035560"
"20619","NM_001177792"
"20619","NM_001177793"
"20619","NM_009222"
"20619","NP_001171263"
"20619","NP_001171264"
"20619","NP_033248"
"20620","NM_152804"
"20620","NP_690017"
"20621","NM_009223"
"20621","NP_033249"
"20623","NM_001164572"
"20623","NM_133741"
"20623","NP_001158044"
"20623","NP_598502"
"20624","NM_001109995"
"20624","NM_011431"
"20624","NP_001103465"
"20624","NP_035561"
"20630","NM_011432"
"20630","NP_035562"
"20637","NM_009224"
"20637","NP_033250"
"20638","NM_009225"
"20638","NP_033251"
"20639","NM_021335"
"20639","NP_067310"
"20641","NM_009226"
"20641","NP_033252"
"20643","NM_009227"
"20643","NP_033253"
"20646","NM_001082961"
"20646","NM_001082962"
"20646","NM_013670"
"20646","NP_001076430"
"20646","NP_001076431"
"20646","NP_038698"
"20648","NM_009228"
"20648","NP_033254"
"20649","NM_016667"
"20649","NP_057876"
"20650","NM_009229"
"20650","NP_033255"
"20652","NM_009230"
"20652","NP_033256"
"20655","NM_011434"
"20655","NP_035564"
"20656","NM_013671"
"20656","NP_038699"
"20657","NM_011435"
"20657","NP_035565"
"20658","NM_019973"
"20658","NM_178880"
"20658","NP_064357"
"20658","NP_849211"
"20660","NM_011436"
"20660","NP_035566"
"20661","NM_019972"
"20661","NP_064356"
"20662","NM_009231"
"20662","NP_033257"
"20663","NM_001135559"
"20663","NP_001129031"
"20664","NM_009233"
"20664","NP_033259"
"20665","NM_011437"
"20665","NP_035567"
"20666","NM_009234"
"20666","NP_033260"
"20667","NM_011438"
"20667","NP_035568"
"20668","NM_011439"
"20668","NP_035569"
"20669","NM_011440"
"20669","NP_035570"
"20670","NM_009235"
"20670","NP_033261"
"20671","NM_011441"
"20671","NP_035571"
"20672","NM_009236"
"20672","NP_033262"
"20674","NM_011443"
"20674","NP_035573"
"20675","NM_009237"
"20675","NP_033263"
"20677","NM_009238"
"20677","NP_033264"
"20678","NM_001113559"
"20678","NM_001243163"
"20678","NM_011444"
"20678","NP_001107031"
"20678","NP_001230092"
"20678","NP_035574"
"20679","NM_001025559"
"20679","NM_001025560"
"20679","NM_011445"
"20679","NP_001020730"
"20679","NP_001020731"
"20679","NP_035575"
"20680","NM_011446"
"20680","NP_035576"
"20681","NM_011447"
"20681","NP_035577"
"20682","NM_011448"
"20682","NP_035578"
"20683","NM_013672"
"20683","NP_038700"
"20684","NM_013673"
"20684","NP_038701"
"20686","NM_011449"
"20686","NP_035579"
"20687","NM_001018042"
"20687","NM_001098425"
"20687","NM_011450"
"20687","NP_001018052"
"20687","NP_001091895"
"20688","NM_001166385"
"20688","NM_009239"
"20688","NP_001159857"
"20688","NP_033265"
"20689","NM_178280"
"20689","NP_840064"
"20690","NM_001079875"
"20690","NM_009241"
"20690","NP_001073344"
"20690","NP_033267"
"20692","NM_009242"
"20692","NP_033268"
"20698","NM_001172472"
"20698","NM_001172473"
"20698","NM_001172475"
"20698","NM_011451"
"20698","NM_025367"
"20698","NP_001165943"
"20698","NP_001165944"
"20698","NP_001165946"
"20698","NP_035581"
"20698","NP_079643"
"20700","NM_001252569"
"20700","NM_009243"
"20700","NP_001239498"
"20700","NP_033269"
"20701","NM_009244"
"20701","NP_033270"
"20702","NM_009245"
"20702","NP_033271"
"20703","NM_009246"
"20703","NP_033272"
"20704","NM_009247"
"20704","NP_033273"
"20706","NM_011452"
"20706","NP_035582"
"20707","NM_001164524"
"20707","NM_011453"
"20707","NP_001157996"
"20707","NP_035583"
"20708","NM_011454"
"20708","NP_035584"
"20709","NM_183197"
"20709","NP_899020"
"20710","NM_011456"
"20710","NP_035586"
"20713","NM_009250"
"20713","NP_033276"
"20714","NM_011458"
"20714","NP_035588"
"20715","NM_009251"
"20715","NP_033277"
"20716","NM_009252"
"20716","NP_033278"
"20717","NM_009253"
"20717","NP_033279"
"20719","NM_001164117"
"20719","NM_001164118"
"20719","NM_001243192"
"20719","NM_009254"
"20719","NP_001157589"
"20719","NP_001157590"
"20719","NP_001230121"
"20719","NP_033280"
"20720","NM_009255"
"20720","NP_033281"
"20723","NM_009256"
"20723","NP_033282"
"20724","NM_009257"
"20724","NP_033283"
"20725","NM_001159748"
"20725","NM_011459"
"20725","NP_001153220"
"20725","NP_035589"
"20726","NM_011460"
"20726","NP_035590"
"20728","NM_011461"
"20728","NP_035591"
"20729","NM_011462"
"20729","NM_146043"
"20729","NP_035592"
"20729","NP_666155"
"20730","NM_009258"
"20730","NP_033284"
"20731","NM_011463"
"20731","NP_035593"
"20732","NM_016907"
"20732","NP_058603"
"20733","NM_001082548"
"20733","NM_011464"
"20733","NP_001076017"
"20733","NP_035594"
"20737","NM_001037810"
"20737","NM_009259"
"20737","NP_001032899"
"20737","NP_033285"
"20738","NR_033583"
"20739","NM_011465"
"20739","NP_035595"
"20740","NM_001076554"
"20740","NM_001177667"
"20740","NM_001177668"
"20740","NP_001070022"
"20740","NP_001171138"
"20740","NP_001171139"
"20741","NM_013675"
"20741","NP_038703"
"20742","NM_009260"
"20742","NM_175836"
"20742","NP_033286"
"20742","NP_787030"
"20743","NM_021287"
"20743","NP_067262"
"20744","NM_009261"
"20744","NM_176932"
"20744","NP_033287"
"20745","NM_001166463"
"20745","NM_001166464"
"20745","NM_001166465"
"20745","NM_001166466"
"20745","NM_009262"
"20745","NP_001159935"
"20745","NP_001159936"
"20745","NP_001159937"
"20745","NP_001159938"
"20745","NP_033288"
"20747","NM_025287"
"20747","NP_079563"
"20750","NM_001204201"
"20750","NM_001204202"
"20750","NM_001204203"
"20750","NM_001204233"
"20750","NM_009263"
"20750","NP_001191130"
"20750","NP_001191131"
"20750","NP_001191132"
"20750","NP_001191162"
"20750","NP_033289"
"20751","NM_011467"
"20751","NP_035597"
"20753","NM_009264"
"20753","NP_033290"
"20754","NM_009265"
"20754","NP_033291"
"20755","NM_011468"
"20755","NP_035598"
"20756","NM_011469"
"20756","NP_035599"
"20758","NM_011470"
"20758","NP_035600"
"20759","NM_011471"
"20759","NP_035601"
"20760","NM_011472"
"20760","NP_035602"
"20761","NR_003548"
"20762","NM_011474"
"20762","NP_035604"
"20763","NM_011475"
"20763","NP_035605"
"20764","NR_003185"
"20765","NM_011477"
"20765","NP_035607"
"20766","NM_001204427"
"20766","NM_011478"
"20766","NP_001191356"
"20766","NP_035608"
"20768","NM_009266"
"20768","NP_033292"
"20770","NM_009267"
"20770","NP_033293"
"20771","NM_009268"
"20771","NP_033294"
"20771","XM_003688937"
"20771","XP_003688985"
"20773","NM_011479"
"20773","NP_035609"
"20775","NM_009270"
"20775","NP_033296"
"20776","NM_146260"
"20776","NP_666372"
"20778","NM_001205082"
"20778","NM_001205083"
"20778","NM_016741"
"20778","NP_001192011"
"20778","NP_001192012"
"20778","NP_058021"
"20779","NM_001025395"
"20779","NM_009271"
"20779","NP_001020566"
"20779","NP_033297"
"20787","NM_011480"
"20787","NP_035610"
"20788","NM_033218"
"20788","NP_150087"
"20807","NM_020493"
"20807","NP_065239"
"20810","NM_009272"
"20810","NP_033298"
"20811","NM_011481"
"20811","NP_035611"
"20813","NM_009273"
"20813","NP_033299"
"20815","NM_016795"
"20815","NP_058075"
"20817","NM_009274"
"20817","NP_033300"
"20818","NM_009275"
"20818","NP_033301"
"20821","NM_001082552"
"20821","NM_009277"
"20821","NP_001076021"
"20821","NP_033303"
"20822","NM_013835"
"20822","NP_038863"
"20823","NM_001110145"
"20823","NM_009278"
"20823","NP_001103615"
"20823","NP_033304"
"20826","NM_011482"
"20826","NP_035612"
"20832","NM_001166480"
"20832","NM_009279"
"20832","NP_001159952"
"20832","NP_033305"
"20833","NM_001136081"
"20833","NM_182990"
"20833","NP_001129553"
"20833","NP_892035"
"20834","NM_011483"
"20834","NP_035613"
"20840","NM_016853"
"20840","NP_058549"
"20841","NM_009281"
"20841","NP_033307"
"20842","NM_009282"
"20842","NP_033308"
"20843","NM_001077712"
"20843","NM_021465"
"20843","NP_001071180"
"20843","NP_067440"
"20844","NM_011484"
"20844","NP_035614"
"20845","NM_011485"
"20845","NP_035615"
"20846","NM_001205313"
"20846","NM_001205314"
"20846","NM_009283"
"20846","NP_001192242"
"20846","NP_001192243"
"20846","NP_033309"
"20847","NM_019963"
"20847","NP_064347"
"20848","NM_011486"
"20848","NM_213659"
"20848","NM_213660"
"20848","NP_035616"
"20848","NP_998824"
"20848","NP_998825"
"20849","NM_011487"
"20849","NP_035617"
"20850","NM_001164062"
"20850","NM_011488"
"20850","NP_001157534"
"20850","NP_035618"
"20851","NM_001113563"
"20851","NM_011489"
"20851","NP_001107035"
"20851","NP_035619"
"20852","NM_009284"
"20852","NP_033310"
"20853","NM_001109905"
"20853","NM_001109906"
"20853","NM_011490"
"20853","NP_001103375"
"20853","NP_001103376"
"20853","NP_035620"
"20855","NM_009285"
"20855","NP_033311"
"20856","NM_011491"
"20856","NP_035621"
"20859","NM_001111296"
"20859","NP_001104766"
"20860","NM_023135"
"20860","NP_075624"
"20861","NM_001082543"
"20861","NP_001076012"
"20862","NM_001082545"
"20862","NP_001076014"
"20863","NM_025288"
"20863","NP_079564"
"20866","NM_009287"
"20866","NP_033313"
"20867","NM_016737"
"20867","NP_058017"
"20868","NM_009288"
"20868","NP_033314"
"20869","NM_011492"
"20869","NP_035622"
"20871","NM_001080965"
"20871","NM_001080966"
"20871","NM_020572"
"20871","NP_001074434"
"20871","NP_001074435"
"20871","NP_065597"
"20872","NM_011494"
"20872","NP_035624"
"20873","NM_011495"
"20873","NM_173169"
"20873","NP_035625"
"20873","NP_775261"
"20873","NR_045576"
"20874","NM_001164639"
"20874","NM_009289"
"20874","NP_001158111"
"20874","NP_033315"
"20877","NM_011496"
"20877","NP_035626"
"20878","NM_011497"
"20878","NP_035627"
"20887","NM_133670"
"20887","NP_598431"
"20888","NM_018751"
"20888","NP_061221"
"20890","NM_009290"
"20890","NP_033316"
"20892","NM_016665"
"20892","NP_057874"
"20893","NM_011498"
